id,name,type1,type2,hp,attack,defense,special-attack,special-defense,speed,weight,height,image_url,generation,category,total_stats,combined_type
683,aromatisse,hada,,101,72,72,99,89,29,155,8,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png,6,Común,462,hada
684,swirlix,hada,,62,48,66,59,57,49,35,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png,6,Común,341,hada
685,slurpuff,hada,,82,80,86,85,75,72,50,8,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png,6,Común,480,hada
686,inkay,oscuro,psíquico,53,54,53,37,46,45,35,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png,6,Común,288,oscuro/psíquico
687,malamar,oscuro,psíquico,86,92,88,68,75,73,470,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png,6,Común,482,oscuro/psíquico
688,binacle,roca,agua,42,52,67,39,56,50,310,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png,6,Común,306,roca/agua
689,barbaracle,roca,agua,72,105,115,54,86,68,960,13,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png,6,Común,500,roca/agua
690,skrelp,veneno,agua,50,60,60,60,60,30,73,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png,6,Común,320,veneno/agua
691,dragalge,veneno,dragón,65,75,90,97,123,44,815,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png,6,Común,494,veneno/dragón
692,clauncher,agua,,50,53,62,58,63,44,83,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png,6,Común,330,agua
693,clawitzer,agua,,71,73,88,120,89,59,353,13,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png,6,Común,500,agua
694,helioptile,eléctrico,normal,44,38,33,61,43,70,60,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png,6,Común,289,eléctrico/normal
695,heliolisk,eléctrico,normal,62,55,52,109,94,109,210,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png,6,Común,481,eléctrico/normal
696,tyrunt,roca,dragón,58,89,77,45,45,48,260,8,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png,6,Común,362,roca/dragón
697,tyrantrum,roca,dragón,82,121,119,69,59,71,2700,25,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png,6,Común,521,roca/dragón
698,amaura,roca,hielo,77,59,50,67,63,46,252,13,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png,6,Común,362,roca/hielo
699,aurorus,roca,hielo,123,77,72,99,92,58,2250,27,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png,6,Común,521,roca/hielo
700,sylveon,hada,,95,65,65,110,130,60,235,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png,6,Común,525,hada
701,hawlucha,lucha,volador,78,92,75,74,63,118,215,8,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png,6,Común,500,lucha/volador
702,dedenne,eléctrico,hada,67,58,57,81,67,101,22,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png,6,Común,431,eléctrico/hada
703,carbink,roca,hada,50,50,150,50,150,50,57,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png,6,Común,500,roca/hada
704,goomy,dragón,,45,50,35,55,75,40,28,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png,6,Común,300,dragón
705,sliggoo,dragón,,68,75,53,83,113,60,175,8,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png,6,Común,452,dragón
706,goodra,dragón,,90,100,70,110,150,80,1505,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png,6,Común,600,dragón
707,klefki,acero,hada,57,80,91,80,87,75,30,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png,6,Común,470,acero/hada
708,phantump,fantasma,planta,43,70,48,50,60,38,70,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png,6,Común,309,fantasma/planta
709,trevenant,fantasma,planta,85,110,76,65,82,56,710,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png,6,Común,474,fantasma/planta
710,pumpkaboo-average,fantasma,planta,49,66,70,44,55,51,50,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png,6,Común,335,fantasma/planta
711,gourgeist-average,fantasma,planta,65,90,122,58,75,84,125,9,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png,6,Común,494,fantasma/planta
712,bergmite,hielo,,55,69,85,32,35,28,995,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png,6,Común,304,hielo
713,avalugg,hielo,,95,117,184,44,46,28,5050,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png,6,Común,514,hielo
714,noibat,volador,dragón,40,30,35,45,40,55,80,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png,6,Común,245,volador/dragón
715,noivern,volador,dragón,85,70,80,97,80,123,850,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png,6,Común,535,volador/dragón
716,xerneas,hada,,126,131,95,131,98,99,2150,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png,6,Legendario,680,hada
717,yveltal,oscuro,volador,126,131,95,131,98,99,2030,58,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png,6,Legendario,680,oscuro/volador
718,zygarde-50,dragón,tierra,108,100,121,81,95,95,3050,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png,6,Legendario,600,dragón/tierra
719,diancie,roca,hada,50,100,150,100,150,50,88,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png,6,Mítico,600,roca/hada
720,hoopa,psíquico,fantasma,80,110,60,150,130,70,90,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png,6,Mítico,600,psíquico/fantasma
721,volcanion,fuego,agua,80,110,120,130,90,70,1950,17,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png,6,Mítico,600,fuego/agua
722,rowlet,planta,volador,68,55,55,50,50,42,15,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png,7,Común,320,planta/volador
723,dartrix,planta,volador,78,75,75,70,70,52,160,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png,7,Común,420,planta/volador
724,decidueye,planta,fantasma,78,107,75,100,100,70,366,16,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png,7,Común,530,planta/fantasma
725,litten,fuego,,45,65,40,60,40,70,43,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png,7,Común,320,fuego
726,torracat,fuego,,65,85,50,80,50,90,250,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png,7,Común,420,fuego
727,incineroar,fuego,oscuro,95,115,90,80,90,60,830,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png,7,Común,530,fuego/oscuro
728,popplio,agua,,50,54,54,66,56,40,75,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png,7,Común,320,agua
729,brionne,agua,,60,69,69,91,81,50,175,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png,7,Común,420,agua
730,primarina,agua,hada,80,74,74,126,116,60,440,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,7,Común,530,agua/hada
731,pikipek,normal,volador,35,75,30,30,30,65,12,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,7,Común,265,normal/volador
732,trumbeak,normal,volador,55,85,50,40,50,75,148,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,7,Común,355,normal/volador
733,toucannon,normal,volador,80,120,75,75,75,60,260,11,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png,7,Común,485,normal/volador
734,yungoos,normal,,48,70,30,30,30,45,60,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png,7,Común,253,normal
735,gumshoos,normal,,88,110,60,55,60,45,142,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png,7,Común,418,normal
736,grubbin,bicho,,47,62,45,55,45,46,44,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png,7,Común,300,bicho
737,charjabug,bicho,eléctrico,57,82,95,55,75,36,105,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png,7,Común,400,bicho/eléctrico
738,vikavolt,bicho,eléctrico,77,70,90,145,75,43,450,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png,7,Común,500,bicho/eléctrico
739,crabrawler,lucha,,47,82,57,42,47,63,70,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png,7,Común,338,lucha
740,crabominable,lucha,hielo,97,132,77,62,67,43,1800,17,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png,7,Común,478,lucha/hielo
741,oricorio-baile,fuego,volador,75,70,70,98,70,93,34,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png,7,Común,476,fuego/volador
742,cutiefly,bicho,hada,40,45,40,55,40,84,2,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png,7,Común,304,bicho/hada
743,ribombee,bicho,hada,60,55,60,95,70,124,5,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png,7,Común,464,bicho/hada
744,rockruff,roca,,45,65,40,30,40,60,92,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png,7,Común,280,roca
745,lycanroc-midday,roca,,75,115,65,55,65,112,250,8,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png,7,Común,487,roca
746,wishiwashi-solo,agua,,45,20,20,25,25,40,3,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png,7,Común,175,agua
747,mareanie,veneno,agua,50,53,62,43,52,45,80,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png,7,Común,305,veneno/agua
748,toxapex,veneno,agua,50,63,152,53,142,35,145,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png,7,Común,495,veneno/agua
749,mudbray,tierra,,70,100,70,45,55,45,1100,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png,7,Común,385,tierra
750,mudsdale,tierra,,100,125,100,55,85,35,9200,25,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png,7,Común,500,tierra
751,dewpider,agua,bicho,38,40,52,40,72,27,40,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png,7,Común,269,agua/bicho
752,araquanid,agua,bicho,68,70,92,50,132,42,820,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png,7,Común,454,agua/bicho
753,fomantis,planta,,40,55,35,50,35,35,15,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png,7,Común,250,planta
754,lurantis,planta,,70,105,90,80,90,45,185,9,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png,7,Común,480,planta
755,morelull,planta,hada,40,35,55,65,75,15,15,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png,7,Común,285,planta/hada
756,shiinotic,planta,hada,60,45,80,90,100,30,115,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png,7,Común,405,planta/hada
757,salandit,veneno,fuego,48,44,40,71,40,77,48,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png,7,Común,320,veneno/fuego
758,salazzle,veneno,fuego,68,64,60,111,60,117,222,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png,7,Común,480,veneno/fuego
759,stufful,normal,lucha,70,75,50,45,50,50,68,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png,7,Común,340,normal/lucha
760,bewear,normal,lucha,120,125,80,55,60,60,1350,21,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png,7,Común,500,normal/lucha
761,bounsweet,planta,,42,30,38,30,38,32,32,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png,7,Común,210,planta
762,steenee,planta,,52,40,48,40,48,62,82,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png,7,Común,290,planta
763,tsareena,planta,,72,120,98,50,98,72,214,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png,7,Común,510,planta
764,comfey,hada,,51,52,90,82,110,100,3,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png,7,Común,485,hada
765,oranguru,normal,psíquico,90,60,80,90,110,60,760,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png,7,Común,490,normal/psíquico
766,passimian,lucha,,100,120,90,40,60,80,828,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png,7,Común,490,lucha
767,wimpod,bicho,agua,25,35,40,20,30,80,120,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png,7,Común,230,bicho/agua
768,golisopod,bicho,agua,75,125,140,60,90,40,1080,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png,7,Común,530,bicho/agua
769,sandygast,fantasma,tierra,55,55,80,70,45,15,700,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png,7,Común,320,fantasma/tierra
770,palossand,fantasma,tierra,85,75,110,100,75,35,2500,13,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png,7,Común,480,fantasma/tierra
771,pyukumuku,agua,,55,60,130,30,130,5,12,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png,7,Común,410,agua
772,type-null,normal,,95,95,95,95,95,59,1205,19,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png,7,Común,534,normal
773,silvally,normal,,95,95,95,95,95,95,1005,23,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png,7,Legendario,570,normal
774,minior-red-meteor,roca,volador,60,60,100,60,100,60,400,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png,7,Común,440,roca/volador
775,komala,normal,,65,115,65,75,95,65,199,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png,7,Común,480,normal
776,turtonator,fuego,dragón,60,78,135,91,85,36,2120,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png,7,Común,485,fuego/dragón
777,togedemaru,eléctrico,acero,65,98,63,40,73,96,33,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png,7,Común,435,eléctrico/acero
778,mimikyu-disguised,fantasma,hada,55,90,80,50,105,96,7,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png,7,Común,476,fantasma/hada
779,bruxish,agua,psíquico,68,105,70,70,70,92,190,9,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png,7,Común,475,agua/psíquico
780,drampa,normal,dragón,78,60,85,135,91,36,1850,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png,7,Común,485,normal/dragón
781,dhelmise,fantasma,planta,70,131,100,86,90,40,2100,39,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png,7,Común,517,fantasma/planta
782,jangmo-o,dragón,,45,55,65,45,45,45,297,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png,7,Común,300,dragón
783,hakamo-o,dragón,lucha,55,75,90,65,70,65,470,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png,7,Común,420,dragón/lucha
784,kommo-o,dragón,lucha,75,110,125,100,105,85,782,16,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png,7,Común,600,dragón/lucha
785,tapu-koko,eléctrico,hada,70,115,85,95,75,130,205,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png,7,Legendario,570,eléctrico/hada
786,tapu-lele,psíquico,hada,70,85,75,130,115,95,186,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png,7,Legendario,570,psíquico/hada
787,tapu-bulu,planta,hada,70,130,115,85,95,75,455,19,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png,7,Legendario,570,planta/hada
788,tapu-fini,agua,hada,70,75,115,95,130,85,212,13,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png,7,Legendario,570,agua/hada
789,cosmog,psíquico,,43,29,31,29,31,37,1,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png,7,Legendario,200,psíquico
790,cosmoem,psíquico,,43,29,131,29,131,37,9999,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png,7,Legendario,400,psíquico
791,solgaleo,psíquico,acero,137,137,107,113,89,97,2300,34,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png,7,Legendario,680,psíquico/acero
792,lunala,psíquico,fantasma,137,113,89,137,107,97,1200,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png,7,Legendario,680,psíquico/fantasma
793,nihilego,roca,veneno,109,53,47,127,131,103,555,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png,7,Común,570,roca/veneno
794,buzzwole,bicho,lucha,107,139,139,53,53,79,3336,24,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png,7,Común,570,bicho/lucha
795,pheromosa,bicho,lucha,71,137,37,137,37,151,250,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png,7,Común,570,bicho/lucha
796,xurkitree,eléctrico,,83,89,71,173,71,83,1000,38,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png,7,Común,570,eléctrico
797,celesteela,acero,volador,97,101,103,107,101,61,9999,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png,7,Común,570,acero/volador
798,kartana,planta,acero,59,181,131,59,31,109,1,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png,7,Común,570,planta/acero
799,guzzlord,oscuro,dragón,223,101,53,97,53,43,8880,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png,7,Común,570,oscuro/dragón
800,necrozma,psíquico,,97,107,101,127,89,79,2300,24,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png,7,Legendario,600,psíquico
801,magearna,acero,hada,80,95,115,130,115,65,805,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png,7,Mítico,600,acero/hada
802,marshadow,lucha,fantasma,90,125,80,90,90,125,222,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png,7,Mítico,600,lucha/fantasma
803,poipole,veneno,,67,73,67,73,67,73,18,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png,7,Común,420,veneno
804,naganadel,veneno,dragón,73,73,73,127,73,121,1500,36,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png,7,Común,540,veneno/dragón
805,stakataka,roca,acero,61,131,211,53,101,13,8200,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png,7,Común,570,roca/acero
806,blacephalon,fuego,fantasma,53,127,53,151,79,107,130,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png,7,Común,570,fuego/fantasma
807,zeraora,eléctrico,,88,112,75,102,80,143,445,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png,7,Mítico,600,eléctrico
808,meltan,acero,,46,65,65,55,35,34,80,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png,7,Mítico,300,acero
809,melmetal,acero,,135,143,143,80,65,34,8000,25,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png,7,Mítico,600,acero
810,grookey,planta,,50,65,50,40,40,65,50,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/810.png,8,Común,310,planta
811,thwackey,planta,,70,85,70,55,60,80,140,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png,8,Común,420,planta
812,rillaboom,planta,,100,125,90,60,70,85,900,21,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png,8,Común,530,planta
813,scorbunny,fuego,,50,71,40,40,40,69,45,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png,8,Común,310,fuego
814,raboot,fuego,,65,86,60,55,60,94,90,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png,8,Común,420,fuego
815,cinderace,fuego,,80,116,75,65,75,119,330,14,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/815.png,8,Común,530,fuego
816,sobble,agua,,50,40,40,70,40,70,40,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png,8,Común,310,agua
817,drizzile,agua,,65,60,55,95,55,90,115,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/817.png,8,Común,420,agua
818,inteleon,agua,,70,85,65,125,65,120,452,19,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png,8,Común,530,agua
819,skwovet,normal,,70,55,55,35,35,25,25,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png,8,Común,275,normal
820,greedent,normal,,120,95,95,55,75,20,60,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/820.png,8,Común,460,normal
821,rookidee,volador,,38,47,35,33,35,57,18,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png,8,Común,245,volador
822,corvisquire,volador,,68,67,55,43,55,77,160,8,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png,8,Común,365,volador
823,corviknight,volador,acero,98,87,105,53,85,67,750,22,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png,8,Común,495,volador/acero
824,blipbug,bicho,,25,20,20,25,45,45,80,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png,8,Común,180,bicho
825,dottler,bicho,psíquico,50,35,80,50,90,30,195,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png,8,Común,335,bicho/psíquico
826,orbeetle,bicho,psíquico,60,45,110,80,120,90,408,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png,8,Común,505,bicho/psíquico
827,nickit,oscuro,,40,28,28,47,52,50,89,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png,8,Común,245,oscuro
828,thievul,oscuro,,70,58,58,87,92,90,199,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png,8,Común,455,oscuro
829,gossifleur,planta,,40,40,60,40,60,10,22,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png,8,Común,250,planta
830,eldegoss,planta,,60,50,90,80,120,60,25,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png,8,Común,460,planta
831,wooloo,normal,,42,40,55,40,45,48,60,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png,8,Común,270,normal
832,dubwool,normal,,72,80,100,60,90,88,430,13,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png,8,Común,490,normal
833,chewtle,agua,,50,64,50,38,38,44,85,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png,8,Común,284,agua
834,drednaw,agua,roca,90,115,90,48,68,74,1155,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png,8,Común,485,agua/roca
835,yamper,eléctrico,,59,45,50,40,50,26,135,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png,8,Común,270,eléctrico
836,boltund,eléctrico,,69,90,60,90,60,121,340,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png,8,Común,490,eléctrico
837,rolycoly,roca,,30,40,50,40,50,30,120,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png,8,Común,240,roca
838,carkol,roca,fuego,80,60,90,60,70,50,780,11,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png,8,Común,410,roca/fuego
839,coalossal,roca,fuego,110,80,120,80,90,30,3105,28,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png,8,Común,510,roca/fuego
840,applin,planta,dragón,40,40,80,40,40,20,5,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png,8,Común,260,planta/dragón
841,flapple,planta,dragón,70,110,80,95,60,70,10,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png,8,Común,485,planta/dragón
842,appletun,planta,dragón,110,85,80,100,80,30,130,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png,8,Común,485,planta/dragón
843,silicobra,tierra,,52,57,75,35,50,46,76,22,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png,8,Común,315,tierra
844,sandaconda,tierra,,72,107,125,65,70,71,655,38,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png,8,Común,510,tierra
845,cramorant,volador,agua,70,85,55,85,95,85,180,8,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png,8,Común,475,volador/agua
846,arrokuda,agua,,41,63,40,40,30,66,10,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png,8,Común,280,agua
847,barraskewda,agua,,61,123,60,60,50,136,300,13,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png,8,Común,490,agua
848,toxel,eléctrico,veneno,40,38,35,54,35,40,110,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png,8,Común,242,eléctrico/veneno
849,toxtricity-amped,eléctrico,veneno,75,98,70,114,70,75,400,16,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png,8,Común,502,eléctrico/veneno
850,sizzlipede,fuego,bicho,50,65,45,50,50,45,10,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png,8,Común,305,fuego/bicho
